"landingPagePlusQueryString","deviceCategory","sessions","engagedSessions","conversions","totalRevenue","ecommercePurchases"
"/t-shirt-feminina-laura?inStock=","mobile","3","3","16","0","0"
"/t-shirt-feminina-maite?inStock=","mobile","3","3","12","0","0"
"/t-shirt-feminina-sofia","mobile","3","3","2","0","0"
"/t-shirt-feminina-valentina","mobile","3","3","3","0","0"
"/vestido-feminino-babado-emanuely?inStock=","mobile","3","3","9","0","0"
"/vestido-feminino-chloe?inStock=","mobile","3","3","4","0","0"
"/vestido-feminino-emanuely","mobile","3","3","4","0","0"
"/vestido-feminino-emanuely?inStock=","mobile","3","3","4","0","0"
"/vestido-feminino-lavinia","mobile","3","3","3","0","0"
"/vestido-feminino-leticia","mobile","3","2","10","0","0"
"/vestido-feminino-manuela","mobile","3","3","3","0","0"
"/vestido-feminino-marina","mobile","3","3","4","0","0"
"/vestido-feminino-midi-roberta?inStock=","mobile","3","3","12","0","0"
"/vestido-feminino-miriam","mobile","3","2","4","0","0"
"/vestido-feminino-querencia?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadl1glVsulI-YKp3wp3Y87hm386rQIdEZFpDlDq98lQS2eild7BxyCEk7EjCA_aem_KJ-5XPRKKhfcmbg9nJmeMQ","mobile","3","3","3","0","0"
"/vestido-feminino-suzy","mobile","3","2","5","0","0"
"/vestido-feminino-tropilha?inStock=","mobile","3","3","4","0","0"
"","mobile","2","0","2","0","0"
"/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEes5_tvCpfDbU3Q0dhvZ0pHFfbUP7-_LUE5VALupq6P1kHK0UULQWCkk0DIVs_aem_7I8mX8hV2nyBPQx6btky8A","mobile","2","0","0","0","0"
"/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRWLFfpZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe1wvhofm9BylH5_zy6H27YA6D56YDIq3G4eZBhBmVI5DTP4Ebh6Y9kWutyWE_aem_jjlet1a3k4LOYC8uMNc3SA","mobile","2","1","0","0","0"
"/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe09OCBttZv5YtG6rvhWLdsx-svxpy8v1oxfgdZMdvuWZ6t3GcoqWMgbm7lfU_aem_gppTg2GKyeXcCrlUaMX47w","mobile","2","1","3","0","0"
"/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5t0uqikkAQJ_byFizA8UTCoh3hU3N2HU76JdaDcMXpzhy4Hw6fN49BYdkw1w_aem_h-S63grmT_xqKnfZ6G_XRw","mobile","2","1","0","0","0"
"/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N6nI5zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEekDdwK6PY9uKYDmEWPJVlcrDsU6vcyz1kxRx1Ly1qLO60EwON_9pp8-5UEMw_aem_R6FN-LPHkN9GrSEpYJbERg","mobile","2","1","3","0","0"
"/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGSTwghqZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEet5Au4wk6DrgeKaSxyv3qcdRWBhhZkj4IlQSc3CKC3CRCUy6RkxfobkUWoik_aem_KVRJ2OU8jQJtN8kOV9EEMg","mobile","2","1","5","0","0"
"/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeyNkdXBNWfYHRB9p0Y7E88e5y_AlGI1DOGY_8Q7BYDPv4mTp9wX0qS75HFJ8_aem_e6N0rJZbg_X5UYSN0oZoNQ","mobile","2","1","0","0","0"
"/?fbclid=IwdGRleAPo9fBleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe1DQJvQsfH3v4fuwwGOdUKpOTLZbmbAHPAHRmQNMCbH80PfS4anaQK5HlHRs_aem_ZUp_WRnwHXcwdBEqBCbvWg","mobile","2","1","2","0","0"
"/?fbclid=PAYW9leAQT-mNleHRuA2FlbQEwAGFkaWQAAAZF8AR87nNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp0V90eAbxOAdznbECVW1uytqtSn9YFc_5QHokAf9plX69pYYP9KmZOQTJryC_aem_oQ8NmozQg1-Tinju3A5mrQ","mobile","2","1","1","0","0"
"/?fbclid=PAYW9leARD8d1leHRuA2FlbQEwAGFkaWQAAAZF8AR87nNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp-ltyb_UqkVsQD1CmbDWpCFhR4sqgsshqFqtO5lIxSmTxsr9pGHA3mMG-xbC_aem_AG93Gk5eeokDbYdoTXf66Q","mobile","2","0","0","0","0"
"/?fbclid=PAYW9leARDzv5leHRuA2FlbQEwAGFkaWQAAAZJPiar9nNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp4AidiyH22aqsr5cyWED5goh9rpCoLQM3f0PgnXtcpwux3laxZ6M8HV-nRBq_aem_w6E43mljDkBaK6H3gVEe7g","mobile","2","1","1","0","0"
"/?fbclid=PAYW9leARVrZJleHRuA2FlbQEwAGFkaWQAAAZLw3qcjnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp8X6viXy2JNoflSWEyfZKRkMugcr0aLZOTS-iIgdtxZwG6W3sQWezJg-YeCx_aem_PD9lfUQMA8enfbVRpYldKg","mobile","2","1","0","0","0"
"/?fbclid=PAYW9leARWMSJleHRuA2FlbQEwAGFkaWQAAAZLw3qcjnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp3Bi8NiXTHF3tEhulj-Wj-zFyrMM7qUrwZasjq6hxcs0EPwO2-JoCKWELQNa_aem_ENw7WXvvSC69MdsOdsIbog","mobile","2","1","2","0","0"
"/?fbclid=PAYW9leARXhhpleHRuA2FlbQEwAGFkaWQAAAZOJWMqXnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp6yFuRLSyuUt3uicCFSNXV5mRgFvjrZkarrqeL6vmn_64hwapbCBJ8HOehYd_aem_wiK93JWSeIT7bBDXnVKkVQ","mobile","2","0","0","0","0"
"/?fbclid=PAYW9leARd3QdleHRuA2FlbQEwAGFkaWQAAAZOJWOhHnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp46rIkrDiTmI1Dn5XI15tbVm6RcmSIvU90EGvAlW_a7O3uMxhdkT-xXkfPgi_aem_HZD5xoP32g8Ugn6TDyhOJQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafECJ0sj2gSS8BMJVHxWKOg7mKmK7XCzt4MPSfKR2fsf7ruVhUJzvUaDmt0Zg_aem_pcEGLAwknvDHp6esS4tQSQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacg3aYM1f0XdrIbaLw2Sq4MtHz493reNApWCVWWEeZssdqS9T4v3vzIo2BGpA_aem_wMBOcV4XY5nRITNL2aV_8g","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacxTcfSjzvsh-zBrj4EhFd7GaXt_aJChp-ng3mZsTp77nf_nW3-Nf8YngS-gg_aem_5KKGZ3a3KfXf1HmsmLodNw","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadqdw1sgDqgzqk4dNnJK0p2VRxFwsruGwIwGULjSh7IYEGk09qWPHNm2QpAFg_aem_ircZJtYFnCBWgX04SKHEfw","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadrm3GW2GFEuU2IoeybCHxzA-OUD8Gm_Yay1O_x3mZZlSTb32ld1ndueFRLnA_aem_xyBPz2ALUP17ylnlMLj8hQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadszqcgCEYb6Dqvhcox3RhrdEHVQSi7KxekMFFooLd5Uyi-bF-w-KlGhUJKtw_aem_yNvTezVP7de965xG-8nakg","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadyiFACSocxCxhtBotuBRsWIjnCk2A-KehYxscE3nEtSSeVRYl7_Dtty1XYbQ_aem_5lXvKJte1SB6Xa_42mLfrA","mobile","2","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeEGFwfp6C6OYznM-E8J9f16EeOOJNa-KWiwzoUMVBbjP31pmlBdvu3Oux6sA_aem_0ase5QMo14HUDP5G2vXZAA","mobile","2","1","6","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf1Woh0MCR24tf7D-4pkhyoL2DiCjL83Wp4zUho3flUMj9aZF8lek2n9XdmLg_aem_ZbpTPUVb6Cio8bcO3UZ0_Q","mobile","2","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafD8NaeQ-wINcwEEQ64JJEX1ZY7EKvaq-eSB8-EZ8vug_9_94Y1B78L053cvQ_aem_PGp7T8okcDXbjvqITH95VQ","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadKLCiKCSDD6lD5A2Ge9f7PTreqXeWp0npwff3SV2J5odxCL5nfIEOA0tzLYA_aem__HltpW_544FvRU9g6vnR_w","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacNLJVKPLy4a27MqSLXDZ5J777gxbEWHszhLt7sDcrNlo3ajXPGgNoSfGYKnw_aem_IsugL_Vfdj3yox56ILQ5ZA","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacO_7iICdBfR3C3S6dlp-HJy9KoefRwDa568pqG0H1ttn7Vdz_WwreENu38lg_aem_sRXXLsPI9mj3mgBvfCzBfQ","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacTEBevFyDKWGNLUm7x2IDhmAlNiV9DU6UZu1D4mbn2qPqJqlh6fE_KYz6kXw_aem_JfvCx0yS7brh5y8vBvw8IA","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaccNCrPVDB3KqqHy34PY3EAiGef5YJp5EJKgxeMW1j9XZu6HtZ1lpbEh6pyOw_aem_rXS-41eLOQSlIHvdfcOXrg","mobile","2","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaceuoVicbdM6VvnHubukgyAaFpZKNuwM0ug1usnNS87bggbbdGmYOJkQLWgRw_aem_ab8Yx-SYm1kuIJw-lGV9FA","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAach4uy1Z5LI6DSjMhov6lUFD22aLB9RKmoUYwrPhqr0jYNGs9vZiOTTjcjxRQ_aem_eXDReAtRYgxcy8N1Usva1Q","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAad9NRF1vFN-QXJCEY6XmChwlW9D0-nmduwnQsKPlpOcw9FnF2GcR1rz4J_jqA_aem_4T6hB1liNSAtkv2Tckys9A","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadGv1vDRErqtL8nnVqdA2K6-a0tEwcQUF5l2XbGpXG1nfeUPtnLA_ZCZ37NaQ_aem_SGdbb_H1RPN2uqTPmGD4vQ","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadMI0waBOG0gENbiCm48CyABwqmlt2L4KtlEufyiJhxT7-sv0dqgE-Ua8tgvg_aem_ktNhHbtkEAZEBgDHB37q6w","mobile","2","1","20","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadWrfLTC4Zogpw4tC0aESu0RsJljbZefwgjTp4uNd3oJVl6fMetifLJ1pyA9A_aem_g4RQvT8pRemKJwGmCRg2HA","mobile","2","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadeoAUSy3WufY_n8-amrVJoiIyoYovFzo-QKizmJ5Z4ud4CWhQv5kEJu4Vg8w_aem_sH8tjNHc_rv7AwVo6IVZKw","mobile","2","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadnWtCrHuvKZZqyxmqGqZeHuaJOsLI-KyrDoca6bLx3J7fXKf3ncmTj-SnqhQ_aem_BVn6ItTiHm_kHNCUp4PP2g","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadpEZUfNrAPijO4j1OdRX6PyqKlOEOb8B0Q5hgP7MyKPuyZM3fLVJ0IiUTKfA_aem_02UtND-jJZ3FmlOIShicNQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadxA1HvBp4lnB51qZ5GZ-q_onWyDFJ86OY3srPmCcP4VPctbYrVc8Y4_KsEjQ_aem_Zjn-BHTVSX0tebrC3_DK1w","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae48GmI4bDNBzVQXRkkfWO7dFkcpRvH7GvtO1vGVujVR8Sq9ZiId54FLXvXrA_aem_hqx487z8dz7D0hI_dF2U0A","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae5gDcOP8nNudNaDesHxwAQJbOBNHjW1P7NRpbZawHa4vOoKxD6omW1EGMDdA_aem_205s351b8EfGz98wQwwgGg","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeJ4plu0WtCnJRm_5jVRbz-1A3I27heAzlukwj-V_Vt5rhDjwtVZaWDzzL0Nw_aem_fEu030iH_B4zjBFPnVzH2A","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae_7ZgR0dl-d1y35-ZPyMoLfAZ8lsiYtk0KvWDfUtndIFd4Y6frJG4jsZmwKw_aem_6cf69YgWGwIr55g-AN2reA","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae_HeTgs0SOoxJ04YLz8F4xYwOz2Fj0c6hkDeVa7PEiVNRhg8ZmgaXcevjsLg_aem_TZSuFVcd6xLNTGbEoBrFQw","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaea2vLlqp0Sk5KdekyRSTbfAftWuxu4vb9R7oi2bSMQwsbbwscNkg89KgNCUQ_aem_yCVhHPrvF21dJIYzMp85Ww","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaef1hHXjtOv-1-9XqPJWy4q-jRmDt5XfSybxFxmTe4ZZNMPqGipLYfOvyZUkA_aem_uvZ2JtCFTljgIl550i3ydg","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaefquTdR3GNu2JGtlDmeraaIHq6LPJg5KcBftQUIkA5aw0kc81FtZm1NB73BQ_aem_n8OLDsdAs4lYZoWsUX-8Hg","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaekPl2FRSBvZkDHARDB5t3-OmBEpQoYrplZ3rWCMiEhCdX_YY9foq2zKG2DBw_aem_ifMdeN24dikhQSBDG4OtHQ","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeoBW0cit0Z7D-IsXFMdHCCAP01MdDZ_gjnSJrqKNOtG2yKllKEh5WbQ0MTUQ_aem_nQ5bV0ypydwRSIDLyDx0OQ","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeyISKVEQDZx1_5EEkORqrwyFvrRXhY9BA7LJGBo6HBqZKOFrg8ZSRbwu8tjg_aem_D2fVxbQ_5hiTmVpftz_IuQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf4Iv19JZPXm3TDc7pCty6QKJugMtV6t2vA7r1KIglOk99d3RRNO0PqMf7zzA_aem_75FaIZwBNV_rTWAdxXmTpg","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf8CwvW3m9XJalpVjqJ8ULUHVp0k0J_Sh9UDT6KnLMpCX_zfEgNpJnxJOyQ7A_aem_SDJZ2g8SBdID4IP-P88PHg","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafBqOk2xes0NEay7T3wlxOci8cuLAom4ma8cp7dZl2yHf09KnOVmOYXhybcGw_aem_cpAdJzay2-2IEZBNFoX6dw","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafNOnOIG5zVSNilVr5RHGbFj4ISpWcj0g3VxYKv2YdkVBenFR3QGFgD-ID3oQ_aem_ERvf6vMdR7aVoaaNlqdP2g","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafPQCDQeVZU0es5bcU4-sSuFvHq0tHoMXeh2sBjnshaeL2FcC8VJJuZTOLhzQ_aem_A-bRxwGy37F-7GM_iiZF7g","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf_mgUFMp0C9LmPjCoUIOKwKwtgUf5LtXvsc8uRFb_M4-AqiKTwU2eey7Am9w_aem_kQaxgP4xp0zbMMRqupPLBA","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafacUyVSWX83s0uyUrA11t_8OtOOFOplB7cNppgat8tRcU0JGK_2hDL3v3S4w_aem_pjMG9rkChVCZNd1KNm8J_Q","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafsWiRACakdcWCyVtHbU5gqMOaXRD6Pzb8io_ckgqheeJI1K4mKIRJSCXzhjQ_aem_ec1IkRUews1GnM6hg2O3aQ","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQekmmVZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadE6vrD-pzWm2KRTkHDL9chAildj9tPtAJc4ytw-T6W93uwZeo74U52U9_vRQ_aem_vUKCgOXVaWeYPuxInYFOYg","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQekmmVZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaetpGu6zrwXMvZk5GqQRCHGSaMpsuoEbBkb366LNZJ2_x-uFai9qC2X4fWL1A_aem_iAIwkovy-bWvyoRk56FRwQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQypwK_ZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacQiFpVLlbw9bfDQCAcYhCELcglPTWA25Rz-9zN8Gqq4JM-IDRbZ__Rp36fLQ_aem_p7qaMmizTkh2HgeE6ir4mA","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQypwK_ZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacgftHCYMCRjTzX3uAd8OqNl1HQfi5jhU6dVEktLp8b-IQp0H5HQXYS7s6VxA_aem_5mMSH_zN8UgaEiw3gbognQ","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQypwK_ZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAad8TCf7qZp8LOAdNqyVopf8MhDmhsNCJagUZkwbwdPp4UO0NaC9pysDPLjmzQ_aem_jMxbbp4F2A7IlwRoyk6UWw","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQypwK_ZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafyoTxIIBeRfeTNt6a4H54X3jHjYRGE34K0LdX3aa8RQiCw0svfR4GqGIKKZA_aem_AjP9nAu160yPHTxCLl1tJA","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRWLAjPZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacltdExO2mwY8AMNdFdbO0DGbkRXdYPUsKxDiPtQGz8dkN59GZcW53eeaNvgg_aem_qIwCEgcbnxMF586Y6936WQ","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRWLAmwZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacYOOyOewBpMO1abhwJtbd7Wy2Dw2t1JFgApV09J-OjA1pGeHf97DCCJtFPRg_aem_X9Kj2VSFoYlQqPgZ_frzIw","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRWLAmwZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadZ8tKHEhwx-mQYWin8bYumKR1tQ6_oMMw7lfwaBjva93OQu830PBTKRKvcIg_aem_yVEdhHxtcdMi4NTbYN2UuA","mobile","2","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadpIN438o1HLQ70FDAnqpvWJ0T4vBQTjWMlUNKNRIYbqBwvWodHU5461l943A_aem_I4Y-GZsq94RdbNS-u3wxRA","mobile","2","2","3","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAad3YseCLIf_GBMLW4gfXbfdiQizITM4jNZ_-qfFObWYRp97pP2jQtnZpPSFhg_aem_JYsy3qZkijll_valK15CfA","mobile","2","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadC_11KKr1uD-klacmMiY1-ryC0s7oc84BTrXs5oMcxNSMSTQFd9HZwSOIH8w_aem_uUeluA0WFEbVXOI1xz2ifA","mobile","2","1","5","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaetoTuaw0a7EQ4ozekxT8bmeP7sU-18xOxmz2p1Jh7QDxz4kvozTTrr5iJGBA_aem_JzUDSXXdz6szhB1mD8Mgag","mobile","2","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafq30-RRFeeAaRsFQElHUpiuHPmUAh8LBoxwJXmz8pFfsssCAR3trkc6IPHIw_aem_7eeyuSZGN5cJNX6JYYudMw","mobile","2","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae0qi73l3aCkLjgbQ3OMIWh7jsxIvPXIKsvL5NgOs9aW-8oqNarcM3BynWarw_aem_GgWkSu-k2CVO6B9JV5Ibdg","mobile","2","1","1","0","0"
